SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
25536,HOUS1,Houston Deer Park #2,US,TX,482011039,29.67,-95.13,7,03/01/04,08/29/05
25536,HOUSX,Houston Deer Park #2 (#2),US,TX,482011039,29.67,-95.13,7,03/01/04,08/29/05
46,IKBA1,Ike's Backbone,US,AZ,040258104,34.34,-111.68,1298,03/29/00,11/28/18
118,INGA1,Indian Gardens,US,AZ,040058100,36.08,-112.13,1166,09/02/89,05/13/13
25,ISLE1,Isle Royale NP,US,MI,260839000,47.46,-88.15,182,11/17/99,11/28/18
173,ISRO1,Isle Royale NP,US,MI,260839001,47.92,-89.15,213,06/01/88,12/29/99
68,JARB1,Jarbidge Wilderness,US,NV,320079000,41.89,-115.43,1869,03/02/88,11/28/18
68,JARBX,Jarbidge Wilderness (#2),US,NV,320079000,41.89,-115.43,1869,06/02/04,05/13/13
7,JARI1,James River Face Wilderness,US,VA,511639000,37.63,-79.51,290,06/03/00,11/28/18
174,JEFF1,Jefferson NF,US,VA,511639001,37.62,-79.48,219,09/03/94,02/26/00
101,JOSH1,Joshua Tree NP,US,CA,060719002,34.07,-116.39,1235,02/23/00,11/28/18
101,JOSHX,Joshua Tree NP (#2),US,CA,060719002,34.07,-116.39,1235,06/02/03,05/13/13
175,JOTR1,Joshua Tree NP,US,CA,060719002,34.07,-116.39,1228,09/04/91,12/29/99
111,KAIS1,Kaiser,US,CA,060199000,37.22,-119.15,2598,01/26/00,11/28/18
89,KALM1,Kalmiopsis,US,OR,410330010,42.55,-124.06,80,03/11/00,11/28/18
100878,KPBO1,Kenai Peninsula Borough,US,AK, ,60.01,-151.71,5,08/19/15,11/28/18
87,LABE1,Lava Beds NM,US,CA,060930005,41.71,-121.51,1460,03/29/00,11/28/18
148,LASU1,Lake Sugema,US,IA,191770006,40.69,-91.99,210,05/08/02,11/29/04
25542,LASU2,Lake Sugema,US,IA, ,40.69,-92.01,229,12/02/04,11/28/18
90,LAVO1,Lassen Volcanic NP,US,CA,060893003,40.54,-121.58,1733,03/02/88,11/28/18
90,LAVOX,Lassen Volcanic NP (#2),US,CA,060893003,40.54,-121.58,1733,03/01/03,05/13/13
13,LIGO1,Linville Gorge,US,NC,370110002,35.97,-81.93,969,04/01/00,11/28/18
